Date,Name,Year,Letterboxd URI
2021-11-05,Halloween,1978,https://boxd.it/2wRu
2021-11-05,The Big Lebowski,1998,https://boxd.it/2b6C
2021-11-05,Psycho,1960,https://boxd.it/2ab2
2021-12-29,Pan's Labyrinth,2006,https://boxd.it/28No
